Timestamp,AccelerometerX
2025-03-27 11:26:38,0.1870500147342682
2025-03-27 11:26:41,0.3169500231742859
2025-03-27 11:26:44,0.27105000615119934
2025-03-27 11:26:47,0.25905001163482666
2025-03-27 11:26:50,0.28095000982284546
2025-03-27 11:26:54,0.283050000667572
2025-03-27 11:26:56,0.2760000228881836
2025-03-27 11:26:59,0.5869500041007996
2025-03-27 11:27:02,3.682950258255005
2025-03-27 11:27:05,2.863950252532959
2025-03-27 11:27:08,3.5629501342773438
2025-03-27 11:27:11,2.146050214767456
2025-03-27 11:27:14,-1.2480000257492065
2025-03-27 11:27:17,1.0039499998092651
2025-03-27 11:27:20,0.4990500211715698
2025-03-27 11:27:23,0.5989500284194946
2025-03-27 11:27:27,0.30195000767707825
2025-03-27 11:27:30,0.5059500336647034
2025-03-27 11:27:33,0.5850000381469727
2025-03-27 11:27:36,0.5680500268936157
2025-03-27 11:27:39,0.6469500064849854
2025-03-27 11:27:42,0.6880500316619873
2025-03-27 11:27:45,0.7120500206947327
2025-03-27 11:27:48,0.8670000433921814
2025-03-27 11:27:51,0.7960500121116638
2025-03-27 11:27:54,0.6109500527381897
2025-03-27 11:27:57,0.5920500159263611
2025-03-27 11:28:01,-15.616050720214844
2025-03-27 11:28:04,-8.104949951171875
2025-03-27 11:28:07,-7.0570502281188965
2025-03-27 11:28:10,-6.460050106048584
2025-03-27 11:28:13,-6.889050483703613
2025-03-27 11:28:16,-6.6739501953125
2025-03-27 11:28:19,-6.6660003662109375
2025-03-27 11:28:22,-2.8500001430511475
2025-03-27 11:28:25,0.6949500441551208
2025-03-27 11:28:28,-0.6880500316619873
2025-03-27 11:28:32,-0.6570000052452087
2025-03-27 11:28:35,-0.5590500235557556
2025-03-27 11:28:38,-0.7020000219345093
2025-03-27 11:28:41,-2.014050006866455
2025-03-27 11:28:44,0.48900002241134644
2025-03-27 11:28:47,0.4630500078201294
2025-03-27 11:28:50,-3.922950267791748
